Date,Open,High,Low,Close,Open_Rate,High_Rate,Low_Rate,Close_Rate,Open_MA,High_MA,Low_MA,Close_MA,Open_Rate_MA,High_Rate_MA,Low_Rate_MA,Close_Rate_MA,Next Day
5/12/2008,1389.4,1404.06,1386.2,1403.58,-0.0039,0.0066,0.0015,0.011,1385.8215,1396.2225,1378.351,1389.4865,0.002135,0.002535,0.00224,0.0028,0
5/13/2008,1404.4,1406.3,1396.26,1403.04,0.0108,0.0016,0.0073,-0.0004,1389.4555,1399.6515,1381.9465,1392.917,0.002695,0.002535,0.002675,0.00255,1
5/14/2008,1405.65,1420.19,1405.65,1408.66,0.0009,0.0099,0.0067,0.004,1392.887,1402.3865,1385.378,1395.1145,0.00254,0.00199,0.00253,0.001615,1
5/15/2008,1408.36,1424.4,1406.87,1423.57,0.0019,0.003,0.0009,0.0106,1395.1365,1405.1765,1387.859,1398.015,0.00165,0.002025,0.00182,0.002115,1
5/16/2008,1423.89,1425.82,1414.35,1425.35,0.011,0.001,0.0053,0.0013,1397.881,1406.6725,1390.1265,1399.766,0.001995,0.00108,0.00165,0.001275,1
5/19/2008,1425.28,1440.24,1421.63,1426.63,0.001,0.0101,0.0051,0.0009,1399.759,1409.173,1392.2455,1401.689,0.00136,0.00179,0.00153,0.0014,0
5/20/2008,1424.49,1424.49,1409.09,1413.4,-0.0006,-0.0109,-0.0088,-0.0093,1401.662,1411.076,1394.208,1403.562,0.001375,0.00138,0.00143,0.001375,0
5/21/2008,1414.06,1419.12,1388.81,1390.71,-0.0073,-0.0038,-0.0144,-0.0161,1403.445,1412.6385,1395.0365,1404.101,0.0013,0.00114,0.00062,0.000425,1
5/22/2008,1390.83,1399.07,1390.23,1394.35,-0.0164,-0.0141,0.001,0.0026,1403.9605,1412.706,1395.9935,1404.3775,0.000405,8E-05,0.00071,0.000235,0
5/23/2008,1392.2,1392.2,1373.72,1375.93,0.001,-0.0049,-0.0119,-0.0132,1404.1765,1412.3605,1395.6805,1403.282,0.00019,-0.000215,-0.00021,-0.00075,1
5/27/2008,1375.97,1387.4,1373.07,1385.35,-0.0117,-0.0034,-0.0005,0.0068,1403.077,1411.5855,1394.614,1402.731,-0.00076,-0.00052,-0.000755,-0.000355,1
5/28/2008,1386.54,1391.25,1378.16,1390.84,0.0077,0.0028,0.0037,0.004,1402.6235,1411.298,1394.187,1402.726,-0.00029,-0.00017,-0.000295,4E-05,1
5/29/2008,1390.5,1406.32,1388.59,1398.26,0.0029,0.0108,0.0076,0.0053,1402.5875,1411.3855,1394.404,1403.3595,1E-05,0.0001,0.000175,0.000495,1
5/30/2008,1398.36,1404.46,1398.08,1400.38,0.0057,-0.0013,0.0068,0.0015,1403.207,1411.105,1395.1545,1402.9115,0.000485,-0.00016,0.00056,-0.000285,0
6/2/2008,1399.62,1399.62,1377.79,1385.67,0.0009,-0.0034,-0.0145,-0.0105,1402.73,1409.95,1393.7315,1401.5,-0.000305,-0.00078,-0.001005,-0.00097,0
6/3/2008,1386.42,1393.12,1370.12,1377.65,-0.0094,-0.0046,-0.0056,-0.0058,1401.4125,1408.821,1392.019,1400.008,-0.000905,-0.000765,-0.00122,-0.001035,0
6/4/2008,1376.26,1388.18,1371.74,1377.2,-0.0073,-0.0035,0.0012,-0.0003,1399.9455,1407.1515,1390.751,1397.955,-0.001015,-0.001145,-0.0009,-0.001435,1
6/5/2008,1377.48,1404.05,1377.48,1404.05,0.0009,0.0114,0.0042,0.0195,1397.945,1406.377,1390.067,1398.529,-0.001395,-0.000505,-0.000475,0.000445,0
6/6/2008,1400.06,1400.06,1359.9,1360.68,0.0164,-0.0028,-0.0128,-0.0309,1398.2335,1406.2625,1388.5925,1396.679,0.000245,-4E-05,-0.00105,-0.001285,1
6/9/2008,1360.83,1370.63,1350.62,1361.76,-0.028,-0.021,-0.0068,0.0008,1396.53,1405.049,1386.918,1395.353,-0.001175,-0.000825,-0.0012,-0.00091,0
6/10/2008,1358.98,1366.84,1351.56,1358.44,-0.0014,-0.0028,0.0007,-0.0024,1395.009,1403.188,1385.186,1393.096,-0.00105,-0.001295,-0.00124,-0.00158,0
6/11/2008,1357.09,1357.09,1335.47,1335.49,-0.0014,-0.0071,-0.0119,-0.0169,1392.6435,1400.7275,1382.1465,1389.7185,-0.00166,-0.00173,-0.0022,-0.002405,1
6/12/2008,1335.78,1353.03,1331.29,1339.87,-0.0157,-0.003,-0.0031,0.0033,1389.15,1397.3695,1378.4285,1386.279,-0.00249,-0.002375,-0.00269,-0.00244,1
6/13/2008,1341.81,1360.03,1341.71,1360.03,0.0045,0.0052,0.0078,0.015,1385.8225,1394.151,1375.1705,1383.102,-0.00236,-0.002265,-0.002345,-0.00222,1
6/16/2008,1358.85,1364.7,1352.07,1360.14,0.0127,0.0034,0.0077,0.0001,1382.5705,1391.095,1372.0565,1379.8415,-0.002275,-0.002145,-0.002225,-0.00228,0
6/17/2008,1360.71,1366.59,1350.54,1350.93,0.0014,0.0014,-0.0011,-0.0068,1379.342,1387.4125,1368.502,1376.0565,-0.002255,-0.00258,-0.002535,-0.002665,0
6/18/2008,1349.59,1349.59,1333.4,1337.81,-0.0082,-0.0124,-0.0127,-0.0097,1375.597,1383.6675,1364.7175,1372.277,-0.002635,-0.002655,-0.00273,-0.002685,1
6/19/2008,1336.89,1347.66,1330.5,1342.83,-0.0094,-0.0014,-0.0022,0.0038,1371.7385,1380.0945,1361.802,1369.883,-0.00274,-0.002535,-0.00212,-0.00169,0
6/20/2008,1341.02,1341.02,1314.46,1317.93,0.0031,-0.0049,-0.0121,-0.0185,1369.248,1377.192,1358.0135,1366.062,-0.001765,-0.002075,-0.002775,-0.002745,1
6/23/2008,1319.77,1323.78,1315.31,1318,-0.0158,-0.0129,0.0006,0.0001,1365.6265,1373.771,1355.093,1363.1655,-0.002605,-0.002475,-0.00215,-0.00208,0
6/24/2008,1317.23,1326.02,1304.42,1314.29,-0.0019,0.0017,-0.0083,-0.0028,1362.6895,1370.702,1351.6605,1359.6125,-0.002115,-0.00222,-0.00254,-0.00256,1
6/25/2008,1314.54,1335.63,1314.54,1321.97,-0.002,0.0072,0.0078,0.0058,1359.0895,1367.921,1348.4795,1356.169,-0.0026,-0.002,-0.002335,-0.00247,0
6/26/2008,1316.29,1316.29,1283.15,1283.15,0.0013,-0.0145,-0.0239,-0.0294,1355.379,1363.4195,1343.2075,1350.4135,-0.00268,-0.003265,-0.00391,-0.004205,0
6/27/2008,1283.6,1289.45,1272,1278.38,-0.0248,-0.0204,-0.0087,-0.0037,1349.641,1357.669,1336.9035,1344.3135,-0.004205,-0.00422,-0.004685,-0.004465,1
6/30/2008,1278.06,1290.31,1274.86,1280,-0.0043,0.0007,0.0022,0.0013,1343.563,1352.2035,1331.757,1339.03,-0.004465,-0.004015,-0.00385,-0.003875,1
7/1/2008,1276.69,1285.31,1260.68,1284.91,-0.0011,-0.0039,-0.0111,0.0038,1338.0765,1346.813,1326.285,1334.393,-0.00405,-0.00398,-0.004125,-0.003395,0
7/2/2008,1285.82,1292.17,1261.51,1261.52,0.0072,0.0053,0.0007,-0.0182,1333.5545,1342.0125,1320.7735,1328.609,-0.003325,-0.00354,-0.00415,-0.00429,1
7/3/2008,1262.96,1271.48,1252.01,1262.9,-0.0178,-0.016,-0.0075,0.0011,1327.8285,1335.384,1314.5,1321.5515,-0.00426,-0.00491,-0.004735,-0.00521,0
7/7/2008,1262.9,1273.95,1240.68,1252.31,0,0.0019,-0.009,-0.0084,1320.9705,1329.0785,1308.539,1316.133,-0.00508,-0.004675,-0.004545,-0.004085,1
7/8/2008,1251.84,1274.17,1242.84,1273.7,-0.0088,0.0002,0.0017,0.0171,1315.521,1324.2555,1303.15,1311.73,-0.00412,-0.003615,-0.00412,-0.00327,0
7/9/2008,1273.38,1277.36,1244.57,1244.69,0.0172,0.0025,0.0014,-0.0228,1311.241,1319.7815,1297.8005,1306.0425,-0.00319,-0.00335,-0.004085,-0.00429,1
7/10/2008,1245.25,1257.65,1236.76,1253.39,-0.0221,-0.0154,-0.0063,0.007,1305.649,1314.8095,1292.865,1301.9375,-0.004225,-0.003765,-0.003805,-0.003095,0
7/11/2008,1248.66,1257.27,1225.35,1239.49,0.0027,-0.0003,-0.0092,-0.0111,1301.293,1310.0215,1287.568,1296.9185,-0.003305,-0.00363,-0.00411,-0.003815,0
7/14/2008,1241.61,1253.5,1225.01,1228.3,-0.0056,-0.003,-0.0003,-0.009,1296.283,1304.695,1281.733,1290.332,-0.00381,-0.00404,-0.004515,-0.005015,0
7/15/2008,1226.83,1234.35,1200.44,1214.91,-0.0119,-0.0153,-0.0201,-0.0109,1289.682,1298.1775,1274.1515,1283.0705,-0.00504,-0.004975,-0.005905,-0.005565,1
7/16/2008,1214.65,1245.52,1211.39,1245.36,-0.0099,0.009,0.0091,0.0251,1282.379,1292.124,1267.194,1277.792,-0.005605,-0.004595,-0.005395,-0.00397,1
7/17/2008,1246.31,1262.31,1241.49,1260.32,0.0261,0.0135,0.0248,0.012,1277.215,1287.76,1262.5985,1273.9175,-0.00389,-0.0033,-0.00352,-0.002885,1
7/18/2008,1258.22,1262.23,1251.81,1260.68,0.0096,-0.0001,0.0083,0.0003,1273.2815,1283.4885,1258.664,1269.81,-0.00294,-0.003235,-0.002995,-0.00306,0
7/21/2008,1261.82,1267.74,1255.7,1260,0.0029,0.0044,0.0031,-0.0005,1269.3215,1279.8245,1255.726,1266.9135,-0.00295,-0.00277,-0.002235,-0.00216,1
7/22/2008,1257.08,1277.42,1248.83,1277,-0.0038,0.0076,-0.0055,0.0135,1266.187,1277.5065,1252.402,1264.8635,-0.00235,-0.001745,-0.00254,-0.00149,1
7/23/2008,1278.87,1291.17,1276.06,1282.19,0.0173,0.0108,0.0218,0.0041,1264.269,1275.764,1250.984,1263.2585,-0.00139,-0.00129,-0.001035,-0.001145,0
7/24/2008,1283.22,1283.22,1251.48,1252.54,0.0034,-0.0062,-0.0193,-0.0231,1262.703,1273.1435,1247.831,1259.787,-0.00112,-0.00196,-0.00239,-0.00259,1
7/25/2008,1253.51,1263.23,1251.75,1257.76,-0.0232,-0.0156,0.0002,0.0042,1259.564,1270.4905,1246.261,1258.5175,-0.002345,-0.002015,-0.001185,-0.00091,0
7/28/2008,1257.76,1260.09,1234.37,1234.37,0.0034,-0.0025,-0.0139,-0.0186,1258.272,1269.0225,1244.3795,1256.317,-0.000935,-0.00112,-0.001445,-0.001655,1
7/29/2008,1236.38,1263.2,1236.38,1263.2,-0.017,0.0025,0.0016,0.0234,1256.188,1267.667,1242.4555,1255.477,-0.00157,-0.00103,-0.001475,-0.00055,1
7/30/2008,1264.52,1284.33,1264.52,1284.26,0.0228,0.0167,0.0228,0.0167,1255.5795,1267.618,1242.6475,1255.4445,-0.000375,0,0.00022,9.5E-05,0
7/31/2008,1281.37,1284.93,1265.97,1267.38,0.0133,0.0005,0.0011,-0.0131,1255.357,1267.256,1242.8705,1255.7375,-7E-05,-0.00024,0.00024,0.00035,0
8/1/2008,1269.42,1270.52,1254.54,1260.31,-0.0093,-0.0112,-0.009,-0.0056,1255.68,1267.208,1242.997,1255.608,0.000355,0,0.000165,0.000015,0
8/4/2008,1260.16,1260.49,1247.45,1249.01,-0.0073,-0.0079,-0.0057,-0.009,1255.543,1266.535,1243.3355,1255.443,-1E-05,-0.00049,0.00033,-1.5E-05,1
8/5/2008,1254.87,1284.88,1254.67,1284.88,-0.0042,0.0193,0.0058,0.0287,1255.6945,1267.0705,1243.927,1256.002,0.00022,0.000465,0.000535,0.000565,1
8/6/2008,1283.99,1291.67,1276,1289.19,0.0232,0.0053,0.017,0.0034,1256.225,1267.786,1245.4985,1258.227,0.00052,0.000605,0.001315,0.001875,0
8/7/2008,1286.51,1286.51,1264.29,1266.07,0.002,-0.004,-0.0092,-0.0179,1258.288,1269.229,1246.875,1258.861,0.001725,0.001175,0.00117,0.00063,1
8/8/2008,1266.29,1297.85,1262.11,1296.32,-0.0157,0.0088,-0.0017,0.0239,1259.1695,1271.258,1248.713,1261.7025,0.000805,0.00163,0.001545,0.00238,1
8/11/2008,1294.42,1313.15,1291.41,1305.32,0.0222,0.0118,0.0232,0.0069,1261.81,1274.2405,1252.033,1265.5535,0.002195,0.00237,0.00272,0.003175,0
8/12/2008,1304.79,1304.79,1285.64,1289.59,0.008,-0.0064,-0.0045,-0.0121,1265.708,1277.7625,1256.293,1269.2875,0.00319,0.002815,0.0035,0.003115,0
8/13/2008,1288.64,1294.03,1274.86,1285.83,-0.0124,-0.0082,-0.0084,-0.0029,1269.4075,1280.188,1259.4665,1271.311,0.003065,0.001955,0.002625,0.001715,1
8/14/2008,1282.11,1300.11,1276.84,1292.93,-0.0051,0.0047,0.0016,0.0055,1271.1975,1282.078,1261.234,1272.9415,0.001505,0.001515,0.001465,0.00139,1
8/15/2008,1293.85,1302.05,1290.74,1298.2,0.0092,0.0015,0.0109,0.0041,1272.979,1284.069,1263.1805,1274.8175,0.001485,0.001595,0.001595,0.00158,0
8/18/2008,1298.14,1300.22,1274.51,1278.6,0.0033,-0.0014,-0.0126,-0.0151,1274.795,1285.693,1264.121,1275.7475,0.001505,0.001305,0.00081,0.00085,0
8/19/2008,1276.65,1276.65,1263.11,1266.69,-0.0166,-0.0181,-0.0089,-0.0093,1275.7735,1285.6545,1264.835,1275.232,0.000865,2E-05,0.00064,-0.00029,1
8/20/2008,1267.34,1276.01,1261.16,1274.54,-0.0073,-0.0005,-0.0015,0.0062,1275.197,1284.8965,1264.09,1274.8495,-0.000365,-0.000545,-0.000525,-0.000185,1
8/21/2008,1271.07,1281.4,1265.22,1277.72,0.0029,0.0042,0.0032,0.0025,1274.5895,1284.8055,1264.777,1276.1085,-0.00039,-2.5E-05,0.0006,0.001095,1
8/22/2008,1277.59,1293.09,1277.59,1292.2,0.0051,0.0091,0.0098,0.0113,1275.7935,1286.2985,1266.069,1277.8305,0.001025,0.00121,0.00108,0.00145,0
8/25/2008,1290.47,1290.47,1264.87,1266.84,0.0101,-0.002,-0.01,-0.0196,1277.429,1287.8175,1267.594,1279.454,0.00136,0.001235,0.001275,0.0014,1
8/26/2008,1267.03,1275.65,1263.21,1271.51,-0.0182,-0.0115,-0.0013,0.0037,1278.9615,1288.44,1268.9355,1279.8695,0.0013,0.000535,0.00113,0.000415,1
8/27/2008,1271.29,1285.05,1270.03,1281.66,0.0034,0.0074,0.0054,0.008,1279.3,1288.476,1269.211,1279.7395,0.00033,0.00007,0.00026,-0.00002,1
8/28/2008,1283.79,1300.68,1283.79,1300.68,0.0098,0.0122,0.0108,0.0148,1279.421,1289.2635,1270.102,1281.4045,0.000155,0.000655,0.000745,0.001375,0
8/29/2008,1296.49,1297.59,1282.74,1282.83,0.0099,-0.0024,-0.0008,-0.0137,1280.7745,1290.617,1271.512,1282.5305,0.001115,0.001095,0.001155,0.00097,0
9/2/2008,1287.83,1303.04,1272.2,1277.58,-0.0067,0.0042,-0.0082,-0.0041,1282.158,1292.7445,1272.7495,1283.959,0.001145,0.0017,0.00103,0.001215,0
9/3/2008,1276.61,1280.6,1265.59,1274.98,-0.0087,-0.0172,-0.0052,-0.002,1283.245,1292.5305,1273.2955,1283.464,0.00092,-0.000125,0.00048,-0.00032,0
9/4/2008,1271.8,1271.8,1232.83,1236.83,-0.0038,-0.0069,-0.0259,-0.0299,1282.6355,1291.537,1271.137,1280.846,-0.00043,-0.000735,-0.001665,-0.001985,1
9/5/2008,1233.21,1244.94,1217.23,1242.31,-0.0303,-0.0211,-0.0127,0.0044,1279.9705,1289.4585,1268.784,1279.658,-0.002045,-0.00159,-0.00184,-0.00087,1
9/8/2008,1249.5,1274.42,1247.12,1267.79,0.0132,0.0237,0.0246,0.0205,1279.131,1288.287,1268.0345,1278.2315,-0.0006,-0.000845,-0.000525,-0.00104,0
9/9/2008,1267.98,1268.66,1224.51,1224.51,0.0148,-0.0045,-0.0181,-0.0341,1277.809,1286.0625,1264.6895,1274.191,-0.00097,-0.00166,-0.00259,-0.00309,1
9/10/2008,1227.5,1243.9,1221.6,1232.04,-0.0319,-0.0195,-0.0024,0.0061,1273.9445,1283.018,1261.4875,1271.3135,-0.002965,-0.002315,-0.002485,-0.00218,1
9/11/2008,1229.04,1249.98,1211.54,1249.05,0.0013,0.0049,-0.0082,0.0138,1270.9645,1280.8155,1258.3215,1269.4745,-0.00228,-0.00166,-0.002475,-0.001345,1
9/12/2008,1245.88,1255.09,1233.81,1251.7,0.0137,0.0041,0.0184,0.0021,1269.153,1278.5645,1256.17,1267.413,-0.00134,-0.00169,-0.001635,-0.001515,0
9/15/2008,1250.92,1250.92,1192.7,1192.7,0.004,-0.0033,-0.0333,-0.0471,1267.0065,1276.008,1251.268,1262.138,-0.0016,-0.00193,-0.003845,-0.004075,1
9/16/2008,1188.31,1214.84,1169.28,1213.59,-0.0501,-0.0288,-0.0196,0.0175,1261.515,1271.739,1246.0065,1258.8875,-0.00427,-0.0033,-0.004195,-0.002445,0
9/17/2008,1210.34,1210.34,1155.88,1156.39,0.0185,-0.0037,-0.0115,-0.0471,1258.1995,1268.4235,1240.645,1253.3725,-0.002515,-0.00258,-0.004325,-0.004335,1
9/18/2008,1157.08,1211.14,1133.5,1206.51,-0.044,0.0007,-0.0194,0.0433,1252.6865,1265.18,1234.262,1249.971,-0.00435,-0.00252,-0.00522,-0.00248,1
9/19/2008,1213.11,1265.12,1213.11,1255.08,0.0484,0.0446,0.0702,0.0403,1249.7885,1264.366,1231.6565,1248.839,-0.002075,-0.0005,-0.00187,-0.00059,0
9/22/2008,1255.37,1255.37,1205.61,1207.09,0.0348,-0.0077,-0.0062,-0.0382,1248.6775,1262.48,1228.0575,1244.5835,-0.00059,-0.00134,-0.00267,-0.003065,0
9/23/2008,1207.61,1221.15,1187.06,1188.22,-0.038,-0.0273,-0.0154,-0.0156,1244.5345,1259.014,1224.167,1240.6525,-0.002995,-0.002605,-0.00294,-0.002865,0
9/24/2008,1188.79,1197.41,1179.79,1185.87,-0.0156,-0.0194,-0.0061,-0.002,1240.6225,1255.102,1219.996,1236.3705,-0.002865,-0.003,-0.00318,-0.00315,1
9/25/2008,1187.87,1220.03,1187.87,1209.18,-0.0008,0.0189,0.0068,0.0197,1236.4515,1251.851,1215.888,1232.7465,-0.003075,-0.002425,-0.00311,-0.002565,1
9/26/2008,1204.47,1215.77,1187.54,1213.01,0.014,-0.0035,-0.0003,0.0032,1232.4855,1247.6055,1211.0755,1228.363,-0.002865,-0.00321,-0.003665,-0.003145,0
9/29/2008,1209.07,1209.07,1106.39,1106.39,0.0038,-0.0055,-0.0683,-0.0879,1228.1145,1243.1795,1202.258,1219.541,-0.00317,-0.003365,-0.00704,-0.006855,1
9/30/2008,1113.78,1168.03,1113.78,1166.36,-0.0788,-0.0339,0.0067,0.0542,1219.412,1236.429,1194.337,1213.98,-0.006775,-0.00527,-0.006295,-0.00394,0
10/1/2008,1164.17,1167.03,1140.77,1161.06,0.0452,-0.0009,0.0242,-0.0045,1213.79,1230.7505,1188.096,1208.284,-0.00408,-0.004455,-0.004825,-0.004065,0
10/2/2008,1160.64,1160.64,1111.43,1114.28,-0.003,-0.0055,-0.0257,-0.0403,1208.232,1225.1925,1182.026,1202.1565,-0.00404,-0.004385,-0.004815,-0.004585,0
10/3/2008,1115.16,1153.82,1098.14,1099.23,-0.0392,-0.0059,-0.012,-0.0135,1202.3295,1220.6365,1176.0715,1195.0025,-0.004485,-0.003625,-0.00478,-0.00548,0
10/6/2008,1097.56,1097.56,1007.97,1056.89,-0.0158,-0.0488,-0.0821,-0.0385,1194.7325,1211.7935,1164.114,1184.4575,-0.005935,-0.00725,-0.010115,-0.00843,0
10/7/2008,1057.6,1072.91,996.23,996.23,-0.0364,-0.0225,-0.0116,-0.0574,1184.2135,1202.006,1152.7,1173.0435,-0.008495,-0.00815,-0.00979,-0.009595,0
10/8/2008,988.91,1021.06,970.97,984.94,-0.0649,-0.0483,-0.0254,-0.0113,1172.284,1190.864,1140.1685,1160.6885,-0.010145,-0.00959,-0.01094,-0.010465,0
10/9/2008,988.42,1005.25,909.19,909.92,-0.0005,-0.0155,-0.0636,-0.0762,1160.253,1178.6275,1125.051,1143.732,-0.010235,-0.01061,-0.01371,-0.014965,0
10/10/2008,902.31,936.36,839.8,899.22,-0.0871,-0.0685,-0.0763,-0.0118,1143.0745,1162.691,1105.3505,1126.108,-0.015275,-0.01424,-0.018445,-0.01566,1
10/13/2008,912.75,1006.93,912.75,1003.35,0.0116,0.0754,0.0869,0.1158,1126.166,1150.4915,1091.353,1116.6405,-0.014895,-0.010305,-0.012435,-0.007515,0
10/14/2008,1009.97,1044.31,972.07,998.01,0.1065,0.0371,0.065,-0.0053,1117.249,1141.965,1081.4925,1105.8615,-0.007065,-0.00701,-0.008205,-0.008655,0
10/15/2008,994.6,994.6,903.99,907.84,-0.0152,-0.0476,-0.07,-0.0903,1106.462,1131.178,1068.898,1093.434,-0.00875,-0.009205,-0.01113,-0.010815,1
10/16/2008,909.53,947.71,865.83,946.43,-0.0855,-0.0471,-0.0422,0.0425,1094.0845,1118.0065,1055.5145,1080.43,-0.010825,-0.011595,-0.01227,-0.010855,0
10/17/2008,942.29,984.64,918.74,940.55,0.036,0.039,0.0611,-0.0062,1080.5435,1103.9825,1040.796,1064.7035,-0.011445,-0.011875,-0.012725,-0.01318,1
10/20/2008,943.51,985.4,943.51,985.4,0.0013,0.0008,0.027,0.0477,1064.9505,1090.484,1027.691,1053.619,-0.01312,-0.01145,-0.011065,-0.008885,0
10/21/2008,980.4,985.44,952.47,955.05,0.0391,0,0.0095,-0.0308,1053.59,1078.6985,1015.9615,1041.9605,-0.009265,-0.010085,-0.00982,-0.009645,0
10/22/2008,951.67,951.67,875.81,896.78,-0.0293,-0.0343,-0.0805,-0.061,1041.734,1066.4115,1000.7625,1027.506,-0.00995,-0.01083,-0.01354,-0.012595,1
10/23/2008,899.08,922.83,858.44,908.11,-0.0553,-0.0303,-0.0198,0.0126,1027.2945,1051.5515,984.291,1012.4525,-0.012675,-0.01329,-0.01487,-0.01295,0
10/24/2008,895.22,896.3,852.85,876.77,-0.0043,-0.0287,-0.0065,-0.0345,1011.832,1035.578,967.5565,995.6405,-0.01359,-0.01455,-0.01518,-0.014835,0
10/27/2008,874.28,893.78,846.75,848.92,-0.0234,-0.0028,-0.0072,-0.0318,995.0925,1019.8135,954.5745,982.767,-0.01495,-0.014415,-0.012125,-0.01203,1
10/28/2008,848.92,940.51,845.27,940.51,-0.029,0.0523,-0.0017,0.1079,981.8495,1008.4375,941.149,971.4745,-0.01246,-0.010105,-0.012545,-0.009345,0
10/29/2008,939.51,969.97,922.26,930.09,0.1067,0.0313,0.0911,-0.0111,970.6165,998.5845,930.2235,959.926,-0.009385,-0.008495,-0.0092,-0.009675,1
10/30/2008,939.38,963.23,928.5,954.09,-0.0001,-0.0069,0.0068,0.0258,959.5535,988.714,921.077,951.9165,-0.00924,-0.008565,-0.007575,-0.00637,1
10/31/2008,953.11,984.38,944.59,968.75,0.0146,0.022,0.0173,0.0154,951.451,980.242,913.3995,945.3925,-0.00655,-0.00717,-0.00611,-0.004925,0
11/3/2008,968.67,975.57,958.82,966.3,0.0163,-0.0089,0.0151,-0.0025,945.0065,974.1425,910.942,940.863,-0.004945,-0.005175,-0.00125,-0.003125,1
11/4/2008,971.31,1007.51,971.31,1005.75,0.0027,0.0327,0.013,0.0408,940.692,970.8725,909.696,941.339,-0.00299,-0.002415,-2E-05,0.001785,0
11/5/2008,1001.84,1001.84,949.86,952.77,0.0314,-0.0056,-0.0221,-0.0527,941.3385,969.9115,908.6405,939.7305,0.001825,-0.00028,0.000145,-0.000285,0
11/6/2008,952.4,952.4,899.73,904.88,-0.0493,-0.0493,-0.0528,-0.0503,939.5375,967.269,908.1675,939.4785,-0.000615,-0.00197,0.000685,0.00101,1
11/7/2008,907.44,931.46,906.9,930.99,-0.0472,-0.022,0.008,0.0289,939.794,967.024,911.5225,941.067,0.00138,0.000355,0.0049,0.003045,0
11/10/2008,936.75,951.95,907.47,919.21,0.0323,0.022,0.0006,-0.0127,940.994,964.275,911.2585,936.86,0.002415,-0.002315,0.000585,-0.00338,0
11/11/2008,917.15,917.15,884.9,898.95,-0.0209,-0.0366,-0.0249,-0.022,936.353,957.917,906.9,931.907,-0.003955,-0.006,-0.00391,-0.004215,0
11/12/2008,893.39,893.39,850.48,852.3,-0.0259,-0.0259,-0.0389,-0.0519,931.2925,952.8565,904.2245,929.13,-0.00449,-0.004915,-0.002355,-0.002295,1
11/13/2008,853.13,913.01,818.69,911.29,-0.0451,0.022,-0.0374,0.0692,928.4725,951.1215,901.8675,927.373,-0.00247,-0.00146,-0.002115,-0.00096,0
11/14/2008,904.36,916.88,869.88,873.29,0.06,0.0042,0.0625,-0.0417,926.576,947.7335,899.4245,924.01,-0.00127,-0.0032,-0.002045,-0.002735,0
11/17/2008,873.23,882.29,848.98,850.75,-0.0344,-0.0377,-0.024,-0.0258,923.062,942.578,894.698,917.2775,-0.003055,-0.005125,-0.004595,-0.00641,1
11/18/2008,852.34,865.9,826.84,859.12,-0.0239,-0.0186,-0.0261,0.0098,916.659,936.601,888.4165,912.481,-0.006205,-0.006055,-0.006375,-0.00438,0
11/19/2008,859.03,864.57,806.18,806.58,0.0078,-0.0015,-0.025,-0.0612,912.027,932.246,884.935,907.971,-0.00435,-0.004415,-0.0036,-0.00439,0
11/20/2008,805.87,820.52,747.78,752.44,-0.0619,-0.051,-0.0724,-0.0671,907.3665,927.1305,879.402,900.1875,-0.00468,-0.00545,-0.00623,-0.008375,1
11/21/2008,755.84,801.2,741.02,800.03,-0.0621,-0.0235,-0.009,0.0632,900.3975,922.3755,873.8105,896.3505,-0.00757,-0.00519,-0.006355,-0.00349,1
11/24/2008,801.2,865.6,801.2,851.81,0.06,0.0804,0.0812,0.0647,896.7435,920.9665,871.533,896.495,-0.0034,-0.00103,-0.001935,0.001335,1
11/25/2008,853.4,868.94,834.99,857.39,0.0652,0.0039,0.0422,0.0066,896.9675,917.388,871.019,892.339,0.00131,-0.00345,0.00026,-0.00373,1
11/26/2008,852.9,887.68,841.37,887.68,-0.0006,0.0216,0.0076,0.0353,892.637,913.2735,866.9745,890.2185,-0.004055,-0.003935,-0.003915,-0.00141,1
11/28/2008,886.89,896.25,881.21,896.24,0.0399,0.0097,0.0474,0.0096,890.0125,909.9245,864.61,887.326,-0.002055,-0.003105,-0.001885,-0.00222,0
12/1/2008,888.61,888.61,815.69,816.21,0.0019,-0.0085,-0.0744,-0.0893,886.7875,905.136,858.165,879.699,-0.00269,-0.00463,-0.00647,-0.007455,1
12/2/2008,817.94,850.54,817.94,848.81,-0.0795,-0.0428,0.0028,0.0399,879.251,898.8845,851.121,873.8245,-0.00748,-0.006325,-0.007085,-0.005335,1
12/3/2008,843.6,873.12,827.6,870.74,0.0314,0.0265,0.0118,0.0258,872.8655,892.165,843.9355,867.074,-0.006045,-0.006635,-0.007145,-0.006085,0
12/4/2008,869.75,875.6,833.6,845.22,0.031,0.0028,0.0072,-0.0293,866.261,885.853,838.1225,861.6965,-0.006065,-0.006215,-0.00568,-0.004915,1
12/5/2008,844.43,879.42,818.41,876.07,-0.0291,0.0044,-0.0182,0.0365,860.8625,882.204,834.0565,860.256,-0.005055,-0.00353,-0.00395,-0.000575,1
12/8/2008,882.71,918.57,882.71,909.7,0.0453,0.0445,0.0786,0.0384,859.626,881.5595,832.847,859.1915,-0.00043,-0.000205,-0.00042,-0.0001,0
12/9/2008,906.48,916.26,885.38,888.67,0.0269,-0.0025,0.003,-0.0231,858.1125,879.775,831.7425,857.6645,-0.0007,-0.00143,-0.0003,-0.00062,1
